,min1,max1,mean1,median1,std1,firstQuartile1,thirdQuartile1,min2,max2,mean2,median2,std2,firstQuartile2,thirdQuartile2,min3,max3,mean3,median3,std3,firstQuartile3,thirdQuartile3,min4,max4,mean4,median4,std4,firstQuartile4,thirdQuartile4,min5,max5,mean5,median5,std5,firstQuartile5,thirdQuartile5,min6,max6,mean6,median6,std6,firstQuartile6,thirdQuartile6,min7,max7,mean7,median7,std7,firstQuartile7,thirdQuartile7,min8,max8,mean8,median8,std8,firstQuartile8,thirdQuartile8,min9,max9,mean9,median9,std9,firstQuartile9,thirdQuartile9,min10,max10,mean10,median10,std10,firstQuartile10,thirdQuartile10,min11,max11,mean11,median11,std11,firstQuartile11,thirdQuartile11,min12,max12,mean12,median12,std12,firstQuartile12,thirdQuartile12,min13,max13,mean13,median13,std13,firstQuartile13,thirdQuartile13,min14,max14,mean14,median14,std14,firstQuartile14,thirdQuartile14,min15,max15,mean15,median15,std15,firstQuartile15,thirdQuartile15,min16,max16,mean16,median16,std16,firstQuartile16,thirdQuartile16,min17,max17,mean17,median17,std17,firstQuartile17,thirdQuartile17,min18,max18,mean18,median18,std18,firstQuartile18,thirdQuartile18,label
48,41.67,45.0,44.3525625,44.5,0.7385428853854452,44.0,45.0,0.0,1.0,0.3441249999999998,0.47,0.2899216712694969,0.0,0.5,0.0,15.0,9.0526875,10.5,3.76345597928538,6.0,12.0,0.0,5.15,0.7145625000000001,0.47,0.8188516632355636,0.0,1.0,6.5,18.33,14.618062499999999,14.75,1.8915264531888547,13.31,15.75,0.0,2.29,0.6783125000000004,0.5,0.4305506520651322,0.43,0.87,37.25,47.33,42.54425,42.29,2.127082494194083,41.5,44.5,0.0,1.8,0.46606249999999994,0.47,0.4003082096783039,0.0,0.5,2.67,21.0,13.846,14.0,2.091654636764124,12.5,15.0,0.0,3.5,0.4115624999999998,0.43,0.5307720102706939,0.0,0.5,0.0,18.25,12.488000000000001,13.33,4.023810391021558,12.31,14.5,0.0,3.77,0.845875,0.83,0.6296014387675057,0.47,1.0,36.0,45.0,41.1269375,40.0,2.6064689714657727,39.5,44.542500000000004,0.0,2.17,0.4473124999999998,0.47,0.39477518779600446,0.0,0.5,5.75,21.0,13.433437500000002,13.415,2.3173635113783777,12.25,14.5,0.0,5.56,0.5763750000000003,0.47,0.7457101528579794,0.0,0.71,7.5,19.67,15.636312499999997,16.585,2.661748283907927,13.25,18.0,0.0,3.35,0.5819374999999998,0.47,0.593615398513382,0.0,0.83,0.0
49,37.0,45.0,40.81,39.5,2.2974943967602304,39.25,43.5,0.0,2.83,0.4197499999999998,0.47,0.33149167343954256,0.43,0.5,2.0,17.75,11.803250000000002,12.0,3.5616052754853085,9.73,15.0,0.0,2.17,0.5216875000000001,0.43,0.5025872956809335,0.0,0.83,10.75,23.25,18.346749999999997,18.0,2.1105483951574975,16.6275,21.0,0.0,3.27,0.4893125000000003,0.43,0.4773605652719224,0.0,0.83,39.0,45.33,44.6966875,45.0,0.8865839479136256,45.0,45.0,0.0,1.41,0.13631249999999998,0.0,0.2537830051032683,0.0,0.1,0.0,18.75,11.879062500000002,12.0,3.9122977849766674,9.6275,14.75,0.0,3.74,0.7503749999999999,0.47,0.7892978230421769,0.43,1.0,2.0,24.0,18.4300625,18.5,4.139912723060687,16.75,21.2125,0.0,3.67,0.6659999999999998,0.5,0.5220992941538753,0.43,0.83,36.25,45.75,44.055875,45.0,1.972907501489608,44.31,45.0,0.0,1.5,0.25774999999999987,0.0,0.332735848165009,0.0,0.47,3.33,22.75,14.501999999999999,14.75,3.4842264149581075,12.2375,16.69,0.0,3.28,0.6560625000000004,0.47,0.6926034167722022,0.0,0.83,5.33,23.75,17.8275,18.71,4.062265068194926,15.1875,21.0,0.0,3.83,0.7810625,0.71,0.6527008203220342,0.43,0.94,0.0
50,36.0,45.25,42.53625,42.0,2.755177573064849,41.5,45.0,0.0,1.3,0.195,0.0,0.3355517375211449,0.0,0.43,3.0,21.0,11.385062500000004,11.71,3.268010568806382,9.6275,12.0625,0.0,5.54,0.8455625000000001,0.5,0.9171570422203276,0.0,1.2275,1.0,21.0,11.405687499999999,11.75,3.8137606890775744,9.67,13.3725,0.0,4.66,1.2548125000000003,1.0,0.9464126055630039,0.5,1.67,37.75,46.75,44.8280625,45.25,1.7401021067687759,45.0,45.5,0.0,1.3,0.38343749999999976,0.47,0.28162611119964365,0.0,0.5,8.0,18.5,14.159187500000002,14.5,2.2610577954930187,12.31,15.75,0.0,2.55,0.5807499999999999,0.5,0.5082335297426932,0.0,0.83,1.75,21.0,13.632624999999999,14.25,3.594729455534945,11.25,16.33,0.0,5.91,0.99475,0.83,0.8208570072887814,0.47,1.25,42.0,47.33,45.95925,46.29,0.9330389585184596,45.5,46.5,0.0,4.5,0.461375,0.5,0.3958423666628969,0.43,0.5,5.0,18.33,14.524562500000002,15.0,2.1404874678079175,13.5,15.67,0.0,4.19,0.5104375,0.43,0.625781872575441,0.0,0.5,2.33,18.67,12.796312499999999,13.0,2.2602080445999264,11.75,14.0,0.0,4.12,1.215687500000001,1.09,0.7260694752305981,0.71,1.64,0.0
51,30.0,42.67,41.060625,41.5,1.6924347715568961,40.730000000000004,42.0,0.0,2.55,0.4459999999999999,0.47,0.3980916742812836,0.0,0.71,6.33,21.25,19.361125,20.0,2.419990120958057,19.0,20.75,0.0,2.69,0.38887499999999986,0.43,0.4664532137620349,0.0,0.4925,2.67,17.5,13.332812499999998,13.71,2.2318757578738353,12.0,15.0,0.0,3.57,0.7724999999999999,0.82,0.5158226012640805,0.47,0.955,33.75,45.0,42.4985,43.5,2.7309963625159734,41.31,44.7525,0.0,2.95,0.491625,0.47,0.44299138583558073,0.0,0.83,3.0,21.0,16.560000000000002,18.0,3.4196790831080226,15.6275,18.25,0.0,7.5,0.6840625000000005,0.43,1.011893608693357,0.0,0.87,1.0,20.75,12.11175,12.5,3.7136236604997954,10.0,14.67,0.0,4.64,1.106875,0.83,0.8777280473798431,0.5,1.41,39.0,46.67,44.3864375,45.0,1.1675439721427145,44.1875,45.0,0.0,1.8,0.2708749999999999,0.0,0.3655036802161818,0.0,0.4775,9.0,21.0,18.466749999999998,18.5,1.675303990062549,18.0,19.0,0.0,2.35,0.33099999999999985,0.43,0.330233765115927,0.0,0.4925,2.5,17.5,10.736687499999999,11.585,2.750859379014712,9.0,12.5,0.0,4.06,0.8726875000000005,0.83,0.6491113634091751,0.47,1.0975000000000001,0.0
52,36.0,46.75,44.257687499999996,45.0,1.7518465448845402,44.5,45.0,0.0,1.79,0.3061875,0.43,0.35454261770243556,0.0,0.5,9.0,21.0,18.296625,18.75,2.4235085246770622,17.1875,20.0,0.0,6.02,0.4596250000000001,0.43,0.7538262044668393,0.0,0.5,1.0,19.5,11.637062499999999,11.5,3.7320619348260227,9.5,14.25,0.0,6.18,0.9570000000000004,0.82,0.8198042410909396,0.47,1.22,36.0,46.5,43.284375,44.67,2.697342201655213,42.457499999999996,45.0,0.0,1.25,0.34099999999999986,0.43,0.3700946674745287,0.0,0.5,7.0,19.75,16.2293125,17.0,2.2855881870645587,15.0,18.0,0.0,3.27,0.43749999999999983,0.43,0.5866566608637875,0.0,0.5,3.0,19.67,14.012,14.5,2.5033571923927274,12.25,16.0,0.0,5.05,1.0193750000000001,0.83,0.8519785979979433,0.5,1.12,36.5,47.5,43.618,45.0,2.5072656182588937,41.75,45.269999999999996,0.0,1.92,0.4529374999999998,0.47,0.38359700563983723,0.0,0.71,6.67,20.25,16.504875,17.5,2.9202285142556397,15.25,18.5,0.0,5.31,0.7358749999999998,0.47,0.8356802580596794,0.43,0.87,3.0,20.25,13.945750000000004,14.25,2.952123114049132,12.5,15.67,0.0,5.72,1.1426875000000003,0.83,1.0561409055714979,0.47,1.3,0.0
53,34.5,46.33,44.2705625,45.0,2.0768657587135917,45.0,45.0,0.0,2.12,0.23037499999999994,0.0,0.4061878109149133,0.0,0.43,10.75,21.0,17.850875000000002,18.0,1.7977999789050345,17.73,19.0,0.0,5.54,0.6310625000000003,0.47,0.7500638101785897,0.0,0.83,1.0,18.0,13.703625000000002,14.0,2.6921956827726374,12.31,15.5,0.0,4.32,0.9480625000000007,0.83,0.7507844927539113,0.47,1.22,37.33,47.25,44.63525,45.0,1.4937723762172361,45.0,45.25,0.0,1.79,0.33918749999999986,0.43,0.3608114054225821,0.0,0.5,7.0,21.0,17.8801875,18.33,1.9944928807631999,18.0,18.75,0.0,4.44,0.5769375000000002,0.43,0.6777534076666625,0.0,0.71,3.67,19.67,13.2786875,13.0,2.6840451312355813,12.0,15.0,0.0,4.32,0.9410000000000004,0.83,0.817853610557468,0.47,1.22,37.5,47.75,44.507625000000004,45.0,1.6886992081845928,45.0,45.25,0.0,2.18,0.30187499999999984,0.0,0.40467268783144944,0.0,0.5,5.0,21.33,18.114562499999998,19.25,3.4329109797388164,18.0,20.0,0.0,4.38,0.4907500000000001,0.43,0.6695380459455259,0.0,0.5,3.33,19.33,12.647937500000001,12.75,2.3536614315644377,12.0,13.75,0.0,3.94,0.8930625000000006,0.83,0.6995847797041551,0.47,1.12,0.0
54,35.5,46.5,44.993624999999994,45.33,1.3037678766178549,45.0,45.5,0.0,4.5,0.47306250000000016,0.47,0.5611880892721086,0.0,0.5,3.0,21.0,17.515499999999996,18.75,3.7663559954253834,16.9375,20.0,0.0,3.5,0.5895,0.43,0.6895981876262136,0.0,0.71,3.0,21.0,14.0015625,13.75,2.8067969046572836,12.5,15.25,0.0,3.0,0.8426250000000005,0.83,0.5255981767436283,0.47,1.09,40.5,48.0,45.910250000000005,46.0,1.5060631966160174,45.0,46.542500000000004,0.0,3.35,0.34606249999999983,0.43,0.4384278615460861,0.0,0.5,5.0,21.0,16.564625,18.0,3.2030953754574223,14.25,18.27,0.0,4.0,0.4573125000000001,0.43,0.584769719633293,0.0,0.5,5.33,20.33,14.197750000000003,14.125,2.077544495811215,12.73,15.27,0.0,4.24,0.8695,0.83,0.6365974805175227,0.43,1.22,37.75,48.0,47.7709375,48.0,1.099891816792814,48.0,48.0,0.0,1.89,0.11793749999999999,0.0,0.2789086928768344,0.0,0.0,0.0,16.75,11.014937500000002,11.415,2.607193965440177,9.75,12.0625,0.0,5.12,0.7486874999999998,0.5,0.7276913799797651,0.43,1.12,2.5,17.75,11.982750000000001,12.0,3.266590350154618,10.0,15.25,0.0,6.0,0.9356250000000002,0.83,0.8123238560880824,0.47,1.0975000000000001,0.0
55,41.25,48.0,47.485125000000004,47.5,0.650256831214314,47.5,47.67,0.0,2.59,0.43206249999999996,0.5,0.26891839466169115,0.43,0.5,6.5,21.0,15.897250000000003,17.1,3.647133612154298,13.0,18.25,0.0,5.36,0.7029375000000005,0.49,0.7371205211740129,0.43,0.83,2.67,18.25,11.048687500000003,11.5,2.942903226167131,9.0,12.75,0.0,6.58,1.2758750000000003,1.045,1.0299480279371247,0.5,1.6549999999999998,46.5,48.0,47.68025000000001,47.67,0.28939527059285075,47.5,48.0,0.0,0.83,0.3187499999999999,0.47,0.23579852288813508,0.0,0.5,15.5,20.0,17.8389375,18.0,0.619009755844113,17.75,18.0,0.0,1.09,0.20718749999999994,0.0,0.2680565318086522,0.0,0.43,4.75,17.75,14.152125000000002,14.71,2.4981314746785994,12.31,16.25,0.0,2.17,0.7119999999999995,0.82,0.3953945565456255,0.47,0.8875,29.75,48.0,45.63125,46.25,2.652882791779207,45.25,47.5,0.0,4.6,0.5381874999999999,0.5,0.5041798519508753,0.43,0.5,7.5,20.33,16.807374999999997,17.25,2.2485885125434004,15.5,18.5,0.0,6.52,0.6961875000000002,0.47,0.8689231909625001,0.43,0.83,4.5,21.25,14.6448125,15.0,2.6558841690366712,13.5,15.8125,0.0,5.46,0.9855000000000013,0.82,0.9092915204610619,0.47,1.12,0.0
56,45.0,47.67,45.97318749999999,46.0,0.5948060006919229,45.5,46.5,0.0,1.0,0.4485624999999998,0.5,0.2441745093938676,0.43,0.5,15.0,19.75,17.8044375,18.0,1.0171613891938027,17.75,18.33,0.0,1.3,0.3861874999999998,0.43,0.31746216904315555,0.0,0.5,9.67,18.0,13.6854375,14.0,1.502428577766447,12.75,14.5,0.0,4.06,0.7634999999999998,0.83,0.43143347432402074,0.47,0.94,45.0,47.0,46.1281875,46.25,0.45011650745447934,45.75,46.5,0.0,1.0,0.5084374999999998,0.5,0.1883077464947663,0.47,0.5,14.5,19.0,17.4920625,18.0,0.8851216715388182,17.25,18.0,0.0,1.3,0.32849999999999985,0.43,0.32502965515404864,0.0,0.47,6.67,17.25,13.299749999999998,13.5,1.8315917227902374,12.25,14.75,0.0,2.12,0.7296875000000003,0.71,0.38409482233840386,0.47,0.94,36.33,45.25,44.097500000000004,44.5,1.4785557290900964,44.25,45.0,0.0,1.66,0.4234374999999999,0.5,0.34715564246363456,0.0,0.5,1.5,21.25,17.717687500000004,18.25,2.7039626690407523,18.0,19.0,0.0,4.11,0.6092500000000005,0.47,0.6619159820517995,0.43,0.82,1.0,19.75,10.300437500000001,10.25,4.666253846997893,6.9375,14.0,0.0,4.5,0.8921250000000001,0.83,0.6432595723022632,0.47,1.22,0.0
57,22.5,43.75,34.17875,35.0,4.76521037040484,30.5,37.75,0.0,13.5,4.50675,4.175,2.521487169741265,2.5,6.1499999999999995,8.5,24.0,15.290437500000001,15.29,3.100231954575303,13.0,17.347499999999997,0.0,8.58,3.2418125000000004,3.02,1.6893844928324167,1.98,4.2175,7.0,24.25,15.5190625,15.5,3.2670123286907895,13.75,17.75,0.0,8.32,3.458437500000001,3.3449999999999998,1.7137470612024037,2.12,4.3375,22.0,51.25,33.8374375,34.5,5.2920140673614,30.625,37.3725,0.0,13.55,4.656687500000001,4.5,2.345582686822887,2.9875,6.02,8.0,23.75,15.255187500000002,15.125,2.967635056110818,13.5,17.0,0.0,8.19,3.132000000000001,2.87,1.717444276466429,1.9124999999999999,4.285,7.0,22.5,15.844125000000002,16.0,3.144623121372687,13.75,18.25,0.43,7.68,3.5427499999999994,3.37,1.5951049136450521,2.28,4.6,21.5,43.67,34.744375000000005,36.0,4.733380284225464,31.33,38.3725,0.0,13.47,4.21025,3.835,2.2812726642278993,2.6,5.53,6.5,21.25,15.19325,15.25,2.826289776256332,13.5,17.0,0.0,9.5,3.4636250000000026,3.3,1.8612102938307749,2.06,4.6175,8.0,23.25,15.785062499999999,15.75,2.9393707872604304,14.0,17.5625,0.0,8.08,3.5010624999999997,3.24,1.773016332216986,2.27,4.64,0.0
58,19.5,45.0,33.325624999999995,33.875,4.989421096415744,29.75,37.0625,0.47,11.78,4.371312499999998,4.195,2.206973545100527,2.535,5.970000000000001,7.33,22.25,15.106,15.25,2.92753060986527,13.0,17.25,0.0,7.85,3.2533750000000006,3.11,1.6537911040162456,2.05,4.1275,8.0,25.0,15.88025,15.75,3.435210200191082,13.67,18.0,0.0,8.22,3.2353750000000026,2.955,1.6956354952360495,2.0575,4.44,22.25,41.75,33.620375,34.415,4.52798702793606,30.5,36.8125,0.0,12.0,4.605125,4.26,2.458706257824255,3.0,6.045,7.5,22.75,15.526499999999999,15.5,3.046948406388754,13.31,17.5,0.0,9.0,3.4037499999999996,3.33,1.6307986043807847,2.29,4.3675,6.33,23.0,15.909437500000001,15.875,3.32007525240073,13.6275,18.25,0.43,8.32,3.315749999999999,3.27,1.704168603434184,2.05,4.1275,23.5,45.33,33.81462499999999,34.5,4.432459442999617,30.6875,37.0,0.0,14.67,4.75325,4.32,2.69375064096944,3.0925,6.485,7.67,23.25,15.3210625,15.0,2.9390846127406838,13.33,17.27,0.0,7.4,3.024562500000001,2.87,1.6458279050145332,1.685,4.19,7.67,23.33,15.886749999999997,16.25,3.1088992875090393,13.75,18.27,0.47,6.83,3.2280625000000014,3.165,1.523450443542821,2.05,4.365,0.0
59,21.33,44.5,34.18325,34.75,4.946554044811297,30.73,38.0,0.0,13.47,4.857625,4.15,2.810805405626987,2.93,6.585,9.0,22.0,15.088625000000002,15.0,2.6993997673137597,13.25,16.8125,0.43,9.0,3.2674374999999998,2.975,1.5995220382308468,2.12,4.3975,6.25,22.75,15.4443125,16.0,3.145403479107833,13.25,17.5625,0.83,8.41,3.425374999999999,2.995,1.6302088794280432,2.27,4.7125,19.75,45.5,34.2593125,35.0,4.805505244659145,31.4375,38.0,0.0,12.73,4.33025,3.865,2.497618223919106,2.59,5.695,6.25,22.0,15.2655,15.25,2.759582914433849,13.75,17.0,0.0,6.76,3.4681875,3.49,1.383819739540118,2.59,4.569999999999999,6.67,23.25,15.74,15.875,3.1437499140377843,13.67,18.0,0.0,8.18,3.356875,3.085,1.813349930845702,2.05,4.5,24.5,43.75,34.5256875,35.5,4.518391574161411,31.0,37.75,0.0,12.5,4.181125,3.68,2.441481916079019,2.29,5.9825,7.75,22.25,15.275187499999998,15.365,2.6864694682084806,13.5,17.0625,0.47,7.46,3.0960625000000004,2.8449999999999998,1.4951494306485067,2.05,4.0375,6.33,21.5,15.467062499999997,15.585,3.0808647803516664,13.5,17.75,0.0,9.67,3.5154375,3.3,1.7567722857541066,2.375,4.5649999999999995,0.0
60,20.67,43.33,34.01531250000001,34.71,4.675863344339429,31.25,37.0625,0.0,12.07,4.622312500000001,4.5,2.3489080085322978,2.87,6.09,8.33,22.67,15.508937500000002,15.5,2.8059033897387073,13.75,17.5,0.0,8.34,3.1213124999999997,2.925,1.741359666075685,1.79,4.32,7.0,22.33,16.194750000000003,16.0,2.9063097589717355,14.0,18.5,0.0,10.0,3.2965625000000016,2.995,1.7125225231498706,2.17,4.15,19.5,45.0,34.5384375,35.415,5.158684385312222,30.5,38.0,0.0,12.47,4.251625000000002,4.025,2.2303159624709754,2.49,5.55,7.0,22.5,15.19725,15.29,2.858091448774821,13.25,17.0625,0.0,7.04,2.667062500000001,2.415,1.6020445258281213,1.4625,3.5949999999999998,8.0,22.75,15.969312500000001,16.0,2.7516348763824965,14.25,17.75,0.0,7.32,3.161250000000002,2.98,1.5200392042279496,2.0175,4.130000000000001,20.25,46.0,35.08493750000001,35.875,4.646170397987827,32.0,38.0,0.0,12.28,4.241937499999997,4.095000000000001,2.4897595289088565,2.28,5.6850000000000005,7.67,21.0,14.851000000000003,14.875,2.578565785360917,13.0,16.75,0.0,8.22,3.2976875,3.1550000000000002,1.594199083972771,2.105,4.15,7.0,21.0,15.114562499999996,15.0,2.7090066054777378,13.6275,17.25,0.0,8.64,3.556562499999999,3.4299999999999997,1.7159323874597547,2.3425,4.7125,0.0
61,24.33,44.0,34.8948125,35.25,4.35650268999034,32.1875,37.75,0.0,14.82,4.420499999999996,3.9799999999999995,2.460930130442195,2.5825,5.9525,6.67,24.25,15.533625,15.5,3.030138857166563,13.5,17.3725,0.0,8.34,3.129750000000001,3.03,1.5545558729952909,1.92,4.11,7.25,23.5,15.6430625,15.75,2.9417204987769527,13.4375,17.5,0.0,9.18,3.4436875000000016,3.27,1.776816679286992,2.1500000000000004,4.6025,23.5,46.25,34.88625,35.415,4.552694378126972,31.9375,38.25,0.0,12.26,4.243687499999998,3.7,2.573965108488648,2.41,5.745,8.75,23.25,15.632,15.75,2.6421317389157872,13.5,17.0,0.43,9.9,3.4076250000000003,3.255,1.5648246179382723,2.2225,4.395,6.0,22.67,16.2915625,16.5,3.1788990908853094,14.1875,18.5625,0.43,9.51,3.406812500000001,3.275,1.7406058266787243,2.17,4.32,23.67,45.33,34.838625,35.25,4.707419206078954,31.5,38.425,0.43,11.02,4.4775625,4.25,2.2709634856822087,2.5975,6.039999999999999,9.0,22.67,15.247937499999997,15.25,2.7562749670855395,13.5,17.0625,0.47,7.0,3.0796875000000012,2.85,1.4234312436865868,2.05,4.15,5.5,23.5,15.6870625,15.75,3.2420392287646767,13.6875,17.75,0.0,7.31,3.423437500000001,3.35,1.5577322037855839,2.2525,4.4925,0.0
62,19.25,43.75,35.002187500000005,35.5,4.757728260800143,32.31,38.25,0.0,13.86,4.2853749999999975,3.7,2.5132724132633215,2.4325,5.5200000000000005,7.0,20.67,15.179374999999997,15.25,2.909879871193976,13.0,17.5,0.0,9.09,3.209062500000001,2.955,1.58417480329348,2.12,4.0825,8.25,22.75,15.664624999999997,15.875,3.043719564826591,13.4375,18.0,0.43,7.7,3.294187500000002,2.87,1.6673016923088932,1.92,4.33,20.75,44.0,34.25693750000001,34.75,4.626237858738883,31.1875,37.7525,0.0,12.97,4.2763125,3.98,2.325772644154109,2.49,5.8999999999999995,6.0,21.0,15.506500000000006,15.5,2.7165206659073835,14.0,17.3125,0.0,9.1,3.2925000000000018,3.085,1.7474992014646231,2.05,4.03,4.67,23.25,16.0114375,16.33,3.1266215107589974,14.0,18.0625,0.43,9.0,3.5125,3.3,1.763407222239532,2.2225,4.535,21.75,43.33,34.1604375,34.5,4.9849193135001615,31.0,38.25,0.43,10.2,4.516250000000001,4.26,2.329619978726792,2.575,5.96,9.0,22.75,15.588249999999997,15.875,2.77711776519488,14.0,17.25,0.0,7.65,3.063250000000001,2.9050000000000002,1.464889954439019,2.0175,3.9225000000000003,5.75,22.33,15.4364375,15.875,3.286894569045205,13.75,17.5,0.43,8.26,3.214687500000001,3.085,1.6613020285400986,2.06,4.2175,0.0
63,23.0,45.0,34.997749999999996,35.5,5.188382517187227,31.73,38.69,0.0,13.27,4.310437500000001,4.21,2.6407804132562283,2.45,5.7675,9.5,24.5,15.5054375,15.5,3.242264106600461,13.1875,17.5425,0.0,7.02,2.7911875000000004,2.69,1.5023739587041747,1.7675,3.695,6.25,22.75,16.391624999999998,16.75,3.199708691044729,14.5,18.75,0.0,7.89,2.9891875000000008,2.86,1.660055682886276,1.89,3.9,18.0,46.0,35.490500000000004,36.0,4.880507087789368,31.9375,38.75,0.0,15.08,4.1991249999999996,3.57,2.661703806603592,2.3575,5.745,8.25,23.67,15.550187499999998,15.75,3.0991275850668067,13.4575,17.69,0.0,7.68,3.066375000000002,2.865,1.3720101799776356,2.1025,3.83,6.5,23.5,15.837312500000005,16.0,3.388633557351146,13.67,18.0,0.0,8.5,3.2415,2.8200000000000003,1.853983370913192,1.79,4.5525,24.75,42.67,35.09175,35.375,4.1410592559158435,32.1875,38.269999999999996,0.43,16.2,4.453499999999999,3.9,2.583718056156804,2.4975,5.8999999999999995,5.67,22.67,15.331062500000002,15.5,3.01218940764284,13.67,17.25,0.82,8.76,3.3610000000000015,3.27,1.598222755076015,2.12,4.5,7.33,23.33,16.0746875,16.33,3.019883150281183,14.1875,18.33,0.0,7.98,3.495187500000001,3.325,1.762818273818783,2.105,4.9325,0.0
64,23.0,46.0,35.1253125,35.375,4.664803031545192,32.0,38.8125,0.0,10.61,4.072250000000004,3.77,2.23663548704003,2.49,5.695,5.0,20.75,15.066624999999998,15.0,2.946497737160907,13.25,17.25,0.0,8.04,3.338812500000003,3.0599999999999996,1.6470035195935255,2.16,4.3225,8.25,25.5,16.674500000000002,16.5,3.046782775817611,14.5,18.69,0.0,7.4,3.094437500000001,3.02,1.6046981913672609,1.79,4.195,22.33,46.25,34.9740625,36.0,4.758510191367903,32.0,38.25,0.43,12.68,4.2045,3.72,2.4185384119989624,2.45,5.7225,7.75,22.0,15.1491875,15.415,2.7336026800582025,13.5,17.0,0.0,6.87,3.1449375000000015,3.08,1.47453179729242,2.06,4.3,6.0,25.25,15.835687499999995,16.0,3.2443917013505708,13.75,18.0,0.0,8.83,3.229187500000001,3.0999999999999996,1.6274898571305731,2.0175,4.4025,20.75,43.67,34.190625,35.0,4.7789207865006285,30.75,37.25,0.47,12.09,4.394625000000002,4.2,2.1745043207316246,2.6875,5.7225,8.0,23.75,15.501250000000002,15.75,3.0723563059059815,13.5,17.67,0.0,9.2,3.137437500000001,2.895,1.6454565793601932,2.0374999999999996,3.99,7.67,23.75,16.3885,16.25,3.1918099200982715,14.1875,18.5625,0.43,9.39,3.5411875000000004,3.4,1.6875177602140177,2.45,4.44,0.0
65,21.5,45.67,34.284749999999995,34.9,4.4664908840845134,31.5,37.25,0.0,12.07,4.211875000000002,3.835,2.3283592591399302,2.375,5.805,9.0,22.25,15.3990625,15.5,2.859671177137715,13.0,17.5125,0.0,8.32,3.253999999999999,3.02,1.598985606112031,2.05,4.06,6.33,23.0,15.934874999999996,16.5,3.2049959011541795,13.73,18.0625,0.0,9.19,3.317499999999999,3.0,1.7867052703986854,2.1675,4.5125,25.25,45.0,35.572375,36.25,4.07902187799135,33.0,38.5,0.0,12.21,4.0979375000000005,4.045,2.2734190295938617,2.4800000000000004,5.3175,9.0,23.0,15.8145625,15.75,2.8334027028596425,13.67,18.0,0.0,9.09,3.089937500000001,2.9299999999999997,1.50189586557715,2.1675,3.7475,7.33,21.75,15.5575625,15.585,3.211188723033437,13.9375,18.0625,0.0,8.23,3.354937500000003,3.0949999999999998,1.6815267085422338,2.12,4.5125,21.75,51.0,34.9503125,35.125,5.253896358490022,31.875,38.5,0.0,11.41,4.037437499999999,3.56,2.41312872587467,2.255,5.5275,6.5,23.33,15.359937499999997,15.25,3.001080412762697,13.25,17.3725,0.0,6.67,2.9344374999999996,2.83,1.3948619763890986,2.05,3.7,8.0,25.0,16.49925,16.585,3.1080683297087215,14.67,18.3725,0.0,10.21,3.167625000000001,3.015,1.63588895976446,2.05,4.21,0.0
66,18.33,43.33,33.574875,33.75,5.237656226937037,30.33,37.5,0.0,11.97,4.431875,4.025,2.5236245241702875,2.615,5.89,8.33,21.67,15.17475,15.0,2.874353293411565,13.4575,17.0,0.0,7.85,3.212250000000001,2.86,1.7398217757347314,2.105,4.1049999999999995,9.5,22.5,15.903687499999998,16.0,2.568705868494187,14.0,17.67,0.43,7.55,3.2828125,3.03,1.6229118840807615,1.92,4.41,22.25,47.67,34.34287500000001,34.75,4.941683871023326,30.6875,37.69,0.43,12.44,4.324874999999999,3.77,2.4507182845163764,2.45,5.6899999999999995,8.5,21.75,15.585250000000002,15.33,2.9499410398116055,14.0,17.5425,0.0,8.32,3.3643124999999996,3.135,1.654339679734303,2.17,4.44,10.25,22.0,16.111125,16.25,2.706460239556807,14.25,18.0625,0.0,8.01,3.2913750000000013,2.9450000000000003,1.5773305558410822,2.17,4.305,20.33,44.67,35.081375,35.25,4.558912963159132,32.25,38.25,0.0,12.48,4.434125,3.9299999999999997,2.7376630964309223,2.49,5.76,7.67,23.33,15.9286875,16.0,3.046708528511449,13.6875,17.85,0.0,9.01,3.018375,2.8449999999999998,1.6250131639524852,1.885,4.157500000000001,6.67,24.0,15.578499999999996,15.33,3.6130145952388295,13.0,18.0625,0.0,7.46,3.210562499999999,3.0,1.6595173379062118,2.05,4.15,0.0
