,min1,max1,mean1,median1,std1,firstQuartile1,thirdQuartile1,min2,max2,mean2,median2,std2,firstQuartile2,thirdQuartile2,min3,max3,mean3,median3,std3,firstQuartile3,thirdQuartile3,min4,max4,mean4,median4,std4,firstQuartile4,thirdQuartile4,min5,max5,mean5,median5,std5,firstQuartile5,thirdQuartile5,min6,max6,mean6,median6,std6,firstQuartile6,thirdQuartile6,min7,max7,mean7,median7,std7,firstQuartile7,thirdQuartile7,min8,max8,mean8,median8,std8,firstQuartile8,thirdQuartile8,min9,max9,mean9,median9,std9,firstQuartile9,thirdQuartile9,min10,max10,mean10,median10,std10,firstQuartile10,thirdQuartile10,min11,max11,mean11,median11,std11,firstQuartile11,thirdQuartile11,min12,max12,mean12,median12,std12,firstQuartile12,thirdQuartile12,min13,max13,mean13,median13,std13,firstQuartile13,thirdQuartile13,min14,max14,mean14,median14,std14,firstQuartile14,thirdQuartile14,min15,max15,mean15,median15,std15,firstQuartile15,thirdQuartile15,min16,max16,mean16,median16,std16,firstQuartile16,thirdQuartile16,min17,max17,mean17,median17,std17,firstQuartile17,thirdQuartile17,min18,max18,mean18,median18,std18,firstQuartile18,thirdQuartile18,min19,max19,mean19,median19,std19,firstQuartile19,thirdQuartile19,min20,max20,mean20,median20,std20,firstQuartile20,thirdQuartile20,min21,max21,mean21,median21,std21,firstQuartile21,thirdQuartile21,min22,max22,mean22,median22,std22,firstQuartile22,thirdQuartile22,min23,max23,mean23,median23,std23,firstQuartile23,thirdQuartile23,min24,max24,mean24,median24,std24,firstQuartile24,thirdQuartile24,min25,max25,mean25,median25,std25,firstQuartile25,thirdQuartile25,min26,max26,mean26,median26,std26,firstQuartile26,thirdQuartile26,min27,max27,mean27,median27,std27,firstQuartile27,thirdQuartile27,min28,max28,mean28,median28,std28,firstQuartile28,thirdQuartile28,min29,max29,mean29,median29,std29,firstQuartile29,thirdQuartile29,min30,max30,mean30,median30,std30,firstQuartile30,thirdQuartile30,label
32,39.0,56.25,42.871874999999996,42.0,3.8043397137867077,39.67,42.67,0.0,4.33,0.4389583333333333,0.43,0.5414492816150036,0.0,0.5,0.0,18.25,7.894583333333336,8.375,3.9626960297960525,4.6274999999999995,9.5,0.0,5.72,1.1055208333333335,0.87,1.0506047078673226,0.43,1.5,5.0,18.33,12.206250000000002,12.0,3.0218837798544422,10.9375,14.0,0.0,4.5,1.0792708333333338,0.87,0.9452588003088908,0.47,1.25,42.0,42.67,42.259791666666665,42.25,0.19564188103275623,42.0,42.5,0.0,0.5,0.3312499999999999,0.43,0.21016910484554796,0.0,0.4925,0.0,8.67,4.4078124999999995,4.71,2.107759200830164,3.1875,5.6899999999999995,0.0,4.32,1.0321874999999998,0.7649999999999999,1.0183983329099102,0.43,1.5,0.0,13.5,9.9028125,11.0,3.221685633696811,9.33,12.0,0.0,3.09,0.7998958333333337,0.5,0.6935196195633532,0.43,1.145,42.0,54.0,49.296875,54.0,5.658339781150242,42.25,54.0,0.0,8.49,0.22718750000000001,0.0,0.9005562060544345,0.0,0.1075,2.0,15.0,11.180520833333334,12.75,3.3651274691714037,8.5,14.0,0.0,2.05,0.6118749999999998,0.5,0.3997112444595078,0.43,0.83,8.5,21.0,16.634583333333335,19.0,4.264960520991261,12.0,20.5,0.0,5.72,0.5781249999999997,0.47,0.7986400447339408,0.43,0.5,54.0,54.0,54.0,54.0,0.0,54.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.75,14.5,12.248020833333335,12.33,1.0402698230865688,11.73,13.0,0.0,2.36,0.5536458333333331,0.47,0.43736801267213404,0.43,0.83,12.25,20.6,16.908645833333335,17.75,1.944629105371033,15.5,18.5,0.0,1.66,0.6215624999999997,0.5,0.36734990669301726,0.43,0.83,41.33,54.0,48.19708333333333,53.25,6.07985732461867,41.5,54.0,0.0,2.59,0.3741666666666667,0.215,0.5738323002166488,0.0,0.5,5.5,15.0,11.92875,12.0,1.5341634099472752,11.4375,12.8125,0.0,3.5,0.6254166666666666,0.43,0.7442239570489615,0.0,0.84,7.25,21.0,15.843333333333335,16.5,2.503242388611289,14.0,17.75,0.0,3.56,0.7519791666666661,0.8,0.5814385423316657,0.43,1.0,3.0
33,41.5,44.5,42.78552083333333,42.29,0.8748592305311836,42.0,43.5,0.0,1.0,0.26843749999999994,0.43,0.26932011133300265,0.0,0.5,4.0,23.5,19.11354166666667,20.125,2.769236253883833,18.0,21.0,0.0,4.27,0.4116666666666667,0.43,0.5988087589744838,0.0,0.47,1.0,27.33,14.57510416666667,14.75,5.260415231717713,11.6275,18.2125,0.0,4.03,0.9925000000000002,0.83,0.8936006408139812,0.43,1.2625,42.0,48.5,43.17249999999999,43.5,1.0893754850226902,42.0,43.5,0.0,1.41,0.4093749999999999,0.5,0.31165369613689714,0.0,0.5,4.75,22.67,14.570208333333332,15.625,3.9503556080212023,11.75,17.5,0.0,4.15,0.9313541666666668,0.5,0.9713968453419803,0.0,1.4849999999999999,2.0,21.75,13.55802083333333,14.375,3.630874802460192,11.585,15.25,0.0,3.91,1.0359375,0.83,0.7604798736047484,0.5,1.25,35.25,47.75,39.01208333333333,38.0,2.8507010833594353,37.0,41.0625,0.0,3.28,0.8177083333333329,0.83,0.6458751373001262,0.43,1.0,0.0,22.25,13.835312500000002,15.0,4.795186172364071,11.73,16.33,0.0,5.12,0.8103124999999998,0.47,1.026919207732783,0.4225,0.83,0.0,23.5,12.809375000000001,12.625,5.9097636986333235,9.33,18.0625,0.0,5.89,1.0803125,0.83,1.0954878299307187,0.43,1.4275,36.5,41.75,37.97114583333333,37.75,0.994235881989323,37.25,38.542500000000004,0.0,1.7,0.857708333333333,0.83,0.3111489038240008,0.6575,1.0,1.0,21.0,12.1790625,13.0,5.416081916142742,8.1875,16.5425,0.0,4.87,1.3537500000000005,0.97,1.2285354995620639,0.47,1.7475,4.0,24.75,15.2365625,15.25,5.5068185156652545,11.0,21.0,0.0,6.36,1.3391666666666666,1.0,1.3567869682426137,0.43,1.7925,36.0,39.33,38.15510416666667,38.125,0.6831968118865384,37.75,38.69,0.0,1.5,0.7341666666666664,0.83,0.4743120595394569,0.45999999999999996,1.12,3.75,21.0,14.558020833333332,15.585,4.485948264429759,11.6275,18.25,0.0,3.4,0.8540624999999998,0.605,0.7797429780652758,0.43,1.2625,9.67,23.5,19.657291666666666,20.5,2.701165627208749,18.31,21.3725,0.0,6.18,0.8407291666666667,0.71,0.8695942729580293,0.47,0.83,4.0
34,36.25,46.5,43.84916666666667,45.0,2.8793572625872677,44.457499999999996,45.5,0.0,2.95,0.48718749999999983,0.47,0.4517770831889739,0.0,0.5525,2.0,24.0,13.543749999999998,13.67,4.9025143387964984,10.25,16.625,0.0,3.93,1.2419791666666669,1.09,0.9672724754001152,0.4925,1.7,4.0,25.0,16.72916666666667,17.67,4.084334814531367,13.8125,20.0,0.0,7.0,1.3387500000000008,1.0,1.199284216346962,0.71,1.535,45.33,46.67,46.130208333333336,46.25,0.3960594829505885,45.75,46.5,0.0,0.83,0.5233333333333331,0.5,0.19273470540270288,0.47,0.5,0.0,22.75,13.606250000000001,14.5,5.5098136848812995,10.4375,17.5625,0.0,5.66,1.203541666666667,0.83,1.2806141447443482,0.43,1.4849999999999999,6.25,22.0,17.18989583333333,18.875,3.889946960751025,14.31,20.25,0.0,6.38,1.4619791666666666,1.09,1.3442357404403416,0.5,1.9525,44.5,48.25,46.48427083333333,46.67,0.6713454594150412,46.475,46.75,0.0,1.41,0.4010416666666665,0.47,0.25093710332384356,0.43,0.5,6.67,24.0,18.01125,18.0,4.427141705910317,15.0,21.75,0.0,5.85,1.0232291666666664,0.83,1.022428991014372,0.43,1.4275,5.33,24.5,16.664375000000003,17.125,4.802136106381256,12.9175,20.69,0.0,4.82,1.2889583333333332,1.12,0.881744060212088,0.71,1.52,28.5,47.25,40.09125,39.75,3.633928785908254,37.457499999999996,40.33,0.0,3.28,0.808645833333333,0.83,0.5255445692786159,0.5,1.0,3.33,24.25,15.556874999999993,17.375,7.77665539155152,7.585,24.0,0.0,6.98,0.6161458333333332,0.43,0.9931421372716804,0.0,0.5,1.5,24.5,9.2675,8.0,4.791985633929787,6.67,10.8125,0.0,6.55,1.3056249999999998,1.12,1.0723881980740095,0.5,1.7075,39.0,45.0,42.86927083333333,42.5,1.4080170788375572,42.0,44.5,0.0,1.12,0.36656249999999985,0.47,0.28143926380398,0.0,0.5,6.67,21.0,14.268749999999997,14.25,3.2804596115724234,12.4375,16.4675,0.0,5.95,1.1535416666666665,0.83,1.0945029914283533,0.43,1.67,3.0,24.33,14.75177083333333,16.0,4.20556223033801,12.31,17.5,0.0,4.97,1.379270833333333,0.97,1.219175946709534,0.5,1.8975,4.0
35,40.33,42.75,41.71822916666667,42.0,0.574335304214068,41.5,42.0,0.0,1.0,0.2979166666666666,0.43,0.30797442363617655,0.0,0.5,4.5,21.8,14.946354166666666,15.25,3.598055065197444,13.0,17.0625,0.0,6.02,1.1755208333333333,0.71,1.1602076672477002,0.43,1.7075,2.75,20.75,12.075000000000001,12.0,4.4578984900251415,8.9375,15.0625,0.0,5.59,1.4197916666666661,1.06,1.1459309974327392,0.6575,1.87,40.5,42.25,41.958333333333336,42.0,0.22845783518220653,42.0,42.0,0.0,0.83,0.043645833333333335,0.0,0.15164445808095559,0.0,0.0,5.33,17.5,12.598958333333334,12.585,2.340365459165756,11.0,14.5425,0.0,5.89,0.6520833333333331,0.43,1.0180796335998854,0.0,0.5,6.75,20.0,16.026979166666667,16.75,2.7541005293701963,14.73,18.25,0.0,3.64,0.8153124999999996,0.71,0.742059655886733,0.43,0.8875,41.6,44.67,43.63645833333334,44.5,1.169226446184031,42.0,44.5,0.0,1.0,0.3434375,0.5,0.23893988728724633,0.0,0.5,0.0,15.75,8.314583333333333,9.0,3.3928956478490435,5.9375,10.67,0.0,7.31,1.2456249999999998,0.94,1.25852278694633,0.47,1.7425,12.0,21.0,17.2521875,17.25,2.0515710042614455,15.6275,18.5,0.0,6.36,0.7510416666666665,0.5,0.8136823111686595,0.43,1.0225,39.5,45.0,41.62260416666667,41.45,1.2387814426763508,41.0,41.5,0.0,1.09,0.604583333333333,0.5,0.2048718041614095,0.5,0.83,0.0,21.0,8.824999999999998,9.125,5.5655663162927675,4.0625,12.0,0.0,4.64,0.628958333333333,0.47,0.8388406525382976,0.0,0.81,1.0,23.0,9.445729166666668,8.585,5.168638779324817,6.574999999999999,10.5,0.0,4.5,0.8821874999999997,0.71,0.7598631499019719,0.47,1.12,41.25,42.0,41.622291666666676,41.5,0.2304708186422178,41.5,41.75,0.0,0.94,0.4201041666666665,0.5,0.23773711616722523,0.43,0.5,1.5,18.25,12.52635416666667,13.25,3.353336789022844,11.75,14.69,0.0,4.78,0.7447916666666664,0.485,0.8766262831736666,0.43,0.83,2.67,17.0,10.0696875,10.67,3.204151732107645,8.1875,12.3725,0.0,3.24,0.9374999999999997,0.83,0.7352135386188295,0.47,1.25,4.0
36,41.33,42.0,41.626875000000005,41.5,0.19027023718357736,41.5,41.75,0.0,0.87,0.4138541666666666,0.5,0.1786344093196565,0.43,0.5,1.0,20.33,11.46375,11.67,5.543823163048934,7.1850000000000005,16.3725,0.0,4.44,0.906458333333333,0.82,0.7600235164875063,0.45999999999999996,1.25,2.0,21.5,13.66927083333333,13.25,3.7082727557638404,11.25,16.0625,0.0,7.85,1.0151041666666667,0.825,1.0636174567476055,0.47,1.0975000000000001,41.33,42.0,41.552187499999995,41.5,0.14436214057563393,41.5,41.5,0.0,0.5,0.46281249999999985,0.5,0.11105904664684092,0.47,0.5,0.0,19.0,4.997395833333333,3.0,4.867961043997497,1.73,6.0,0.0,5.68,0.9791666666666671,0.605,1.052618456058551,0.43,1.3,5.33,22.0,10.882708333333335,9.25,4.318602229807492,8.1875,12.8125,0.0,6.42,0.8783333333333331,0.71,0.7979799056521174,0.47,1.0,39.67,41.75,41.26572916666667,41.5,0.4263646691980367,41.25,41.5,0.43,1.0,0.5990624999999996,0.5,0.17213261793714382,0.5,0.82,0.0,18.0,8.406875000000001,7.0,4.536127797443194,5.1875,12.27,0.0,4.97,0.9390624999999996,0.7849999999999999,0.9977280276233914,0.43,1.25,0.0,23.0,7.5772916666666665,6.625,5.742921405689777,2.2475,11.3125,0.0,4.44,0.8982291666666665,0.82,0.8690890509658794,0.47,1.0975000000000001,41.0,44.75,42.49645833333334,41.5,1.4295078131018732,41.5,44.5,0.0,0.94,0.5185416666666666,0.5,0.12114349183524088,0.4925,0.5,1.5,17.75,8.719687499999997,6.75,4.254681001865073,5.73,12.0,0.0,4.5,0.9098958333333332,0.83,0.7049083475947578,0.45999999999999996,1.22,1.0,23.25,11.371562499999998,9.0,6.431110295909865,7.125,17.8125,0.0,4.32,0.848125,0.825,0.6206063461181373,0.47,1.09,42.2,44.75,44.47208333333333,44.5,0.2859514742295186,44.5,44.5,0.4,0.83,0.4974999999999999,0.5,0.05211323702941711,0.5,0.5,9.0,22.75,13.759999999999998,13.75,2.1725299343828324,12.5,15.0,0.0,2.77,0.763645833333333,0.71,0.5663402730025133,0.43,1.145,14.75,22.6,19.185104166666665,19.0,1.4953366069157996,18.25,20.5,0.0,2.6,0.7052083333333332,0.7649999999999999,0.47098995221524553,0.43,0.94,4.0
37,40.0,42.0,41.53989583333333,41.5,0.32494046350764216,41.5,41.75,0.0,1.0,0.4464583333333332,0.5,0.20045201114463743,0.43,0.5,2.25,21.5,11.828020833333332,12.0,1.832063903615215,11.9375,12.25,0.0,5.44,0.4642708333333332,0.0,0.8924581603540047,0.0,0.5,2.5,18.5,8.762083333333335,8.29,3.575073033237566,6.3100000000000005,9.3725,0.0,3.34,0.8026041666666663,0.82,0.5711857376806818,0.47,0.955,40.25,42.0,41.552187499999995,41.5,0.3842181483562638,41.5,41.75,0.0,1.0,0.42812499999999987,0.5,0.2732814724014321,0.43,0.5,5.75,18.25,13.415729166666667,13.71,2.808949886117461,12.0,15.3725,0.0,2.38,0.5293749999999998,0.43,0.4989711783681548,0.0,0.8225,2.75,15.33,10.735312500000001,11.375,3.1603354096228125,8.5,13.0175,0.0,3.34,0.9322916666666665,0.83,0.5734667964814235,0.5,1.22,41.33,44.5,42.413958333333326,42.0,0.879641648527718,41.75,43.5,0.0,1.0,0.3937499999999999,0.44999999999999996,0.21929192271586534,0.43,0.5,2.0,17.75,9.163229166666667,8.5,3.9355629557293033,6.3100000000000005,12.7525,0.0,2.74,0.7653124999999998,0.71,0.5504045461964174,0.47,1.01,12.0,24.0,16.512500000000003,12.875,5.137398686412988,12.5,23.25,0.0,2.55,0.607395833333333,0.5,0.42349235944556546,0.45999999999999996,0.71,42.5,44.5,43.28135416666667,43.25,0.49442921858743605,43.0,43.5,0.0,1.0,0.6185416666666663,0.5,0.21846343385066644,0.47,0.83,10.3,23.5,15.679583333333333,15.0,2.3892808504770096,14.25,17.75,0.0,2.92,0.46718750000000003,0.43,0.5414069451560052,0.0,0.5525,19.25,26.67,22.543854166666666,22.25,1.440333565014983,21.25,23.75,0.0,1.3,0.4465624999999998,0.47,0.3383608417215654,0.0,0.71,40.75,44.67,43.01354166666667,43.25,1.1471272853401806,42.0,44.05,0.0,1.0,0.5256249999999998,0.5,0.25014443196302677,0.43,0.71,2.5,23.0,14.336145833333333,15.0,4.829012184002606,12.0,17.625,0.0,5.93,0.8741666666666665,0.5,1.0179077268352357,0.0,1.12,6.0,24.0,17.748437499999998,21.0,5.899970442053524,11.565,23.25,0.0,4.64,0.8102083333333329,0.5,0.8770728580030365,0.43,0.94,4.0
38,41.25,45.0,42.84791666666667,42.75,1.2701636170332897,41.5,44.25,0.0,1.09,0.49208333333333315,0.5,0.19403698327172827,0.47,0.5,0.0,23.33,14.051562500000001,17.0,6.740277571689537,8.585,18.355,0.0,5.07,0.9405208333333333,0.5,1.0989970258009332,0.43,1.0975000000000001,6.75,24.0,15.5609375,16.375,5.9020150132903995,9.6275,21.0,0.0,5.1,1.0962500000000002,0.825,1.021839672252685,0.47,1.2625,29.25,46.0,41.809895833333336,41.67,2.419512997884042,40.6275,43.25,0.0,4.72,0.7876041666666662,0.5,0.7038701207821116,0.47,0.83,6.0,24.0,20.568854166666664,21.0,2.8623968130486164,20.5,21.525,0.0,5.0,0.40656249999999994,0.43,0.6783987775016914,0.0,0.5,14.0,24.0,19.417916666666663,20.635,2.7997811631274883,17.7125,21.0,0.0,3.2,0.5512499999999997,0.47,0.5531712402616676,0.0,0.8225,42.75,45.0,44.401562500000004,44.5,0.49815095603642184,44.5,44.67,0.0,1.12,0.4582291666666665,0.5,0.188053714564226,0.47,0.5,7.75,23.75,16.782395833333332,17.25,3.2765790069880953,14.9375,18.5625,0.0,6.12,0.683958333333333,0.43,0.9111779295495717,0.0,0.8225,8.0,18.25,14.85666666666667,16.415,3.1047856665296103,12.0,17.5,0.0,5.07,0.879375,0.71,0.8681241876961829,0.43,1.0225,38.5,45.0,43.968229166666674,44.5,1.557712219075186,44.5,44.5,0.0,1.48,0.5001041666666665,0.5,0.17663816594005577,0.47,0.5,1.0,19.75,12.569791666666667,12.0,2.7363536933458943,11.75,14.5,0.0,3.3,0.5515624999999997,0.43,0.6241513448802216,0.0,0.83,6.25,20.5,17.52770833333333,18.33,2.6238571363414254,17.75,18.75,0.0,4.03,0.7113541666666662,0.5,0.6353359986183305,0.43,0.83,37.75,42.0,40.61666666666667,40.875,1.1030414094118108,39.9375,41.5,0.0,1.3,0.538645833333333,0.5,0.2583780167920707,0.43,0.71,4.25,21.0,15.145625,15.635,3.192804677791349,13.67,17.25,0.0,4.99,1.2087500000000002,1.105,0.9242308324109013,0.45999999999999996,1.7,2.0,24.0,14.681458333333333,14.75,4.144763844245098,12.31,17.75,0.0,3.86,1.2221875000000002,1.09,0.9180164006389565,0.47,1.4849999999999999,4.0
39,45.0,46.0,45.05895833333333,45.0,0.17797385477214375,45.0,45.0,0.0,0.71,0.0596875,0.0,0.16102600721622587,0.0,0.0,4.0,22.75,19.147395833333338,20.25,3.530953425676729,19.4575,20.75,0.0,2.68,0.5721874999999997,0.47,0.5127966727969077,0.43,0.71,11.5,21.25,17.24208333333333,17.875,2.4500564619344316,15.0,18.8125,0.0,2.12,0.6869791666666663,0.605,0.5053609857094165,0.43,1.09,43.25,45.0,44.785625,45.0,0.4399110256930551,45.0,45.0,0.0,0.83,0.13791666666666666,0.0,0.25760400726969196,0.0,0.0,4.25,24.0,19.19583333333333,18.75,2.4863630876259357,18.25,19.525,0.0,4.55,0.4382291666666666,0.43,0.6001543569724228,0.0,0.47,13.33,30.0,19.80333333333333,18.25,4.006155439259537,17.75,20.5,0.0,1.5,0.5416666666666664,0.5,0.4086297169982073,0.43,0.83,42.5,45.67,44.750416666666666,45.0,0.5896527375304821,45.0,45.0,0.0,0.83,0.11843749999999999,0.0,0.22521254580833974,0.0,0.0,9.5,26.25,17.443125000000002,16.585,3.1206896378508184,15.5,19.0,0.0,5.17,0.6668749999999997,0.47,0.7995884632273755,0.43,0.7374999999999999,4.33,30.75,21.124270833333338,22.375,4.69806426986391,18.75,23.67,0.0,4.3,0.8432291666666663,0.71,0.7581660626200385,0.47,0.87,43.0,45.0,44.64760416666667,45.0,0.5553846363541627,44.33,45.0,0.0,1.12,0.17833333333333332,0.0,0.27687225504559876,0.0,0.43,14.0,27.25,19.769791666666663,20.0,3.0697467679432853,17.31,22.0,0.0,2.38,0.5797916666666664,0.47,0.4810579988375767,0.3225,0.87,13.75,25.67,20.47260416666667,20.75,2.163543022472102,18.5,21.75,0.0,3.11,0.7994791666666664,0.5,0.6905899381827818,0.43,1.145,43.33,45.0,44.5271875,44.75,0.5702976196688887,44.0,45.0,0.0,1.0,0.2752083333333332,0.2,0.3034918854951539,0.0,0.47,3.67,24.25,17.341875,20.585,6.56637083334871,11.3775,22.3125,0.0,4.09,0.8694791666666662,0.82,0.839987931983069,0.0,1.3,6.25,25.75,17.683125,19.75,5.017040291792929,12.9175,21.5,0.0,4.13,0.9490625,0.83,0.7561398897656022,0.47,1.12,4.0
40,45.0,45.25,45.005208333333336,45.0,0.035893971540948984,45.0,45.0,0.0,0.43,0.008958333333333334,0.0,0.06173763105043227,0.0,0.0,1.0,18.25,10.635312500000001,12.415,4.622181748032212,7.5024999999999995,14.0,0.0,3.2,0.8979166666666664,0.82,0.6281986220710212,0.485,1.22,7.67,20.75,15.289166666666667,15.0,2.8930852832469958,13.25,18.0,0.0,3.4,0.8112499999999997,0.83,0.5791232029633473,0.43,1.22,25.67,45.75,37.10947916666667,33.0,5.780316030295203,32.5,42.5,0.0,12.19,0.6875,0.43,1.4596704747088778,0.0,0.5,4.25,24.0,17.116354166666667,18.25,4.616563570401844,14.565,21.0,0.0,5.12,0.9860416666666673,0.47,1.2316497102552855,0.0,1.345,5.5,27.0,16.658854166666668,17.5,3.51461126690508,14.4575,18.5425,0.0,6.26,1.0926041666666666,0.85,1.0079716420318339,0.47,1.25,31.75,38.67,36.768229166666664,38.0,2.1020030521244144,36.25,38.0,0.0,1.3,0.7452083333333334,0.97,0.37268860761447276,0.5,1.0,3.0,21.25,10.975312500000001,8.585,5.481439870983766,7.0,15.0,0.0,2.94,0.5226041666666665,0.43,0.518449601248846,0.0,0.7374999999999999,11.25,20.67,17.051041666666666,17.875,1.9522405369306028,16.0,18.0,0.0,2.28,0.571145833333333,0.47,0.4830078342868324,0.0,0.83,25.5,39.0,33.87489583333333,36.33,3.9919257969033506,30.0,36.75,0.0,1.64,0.612708333333333,0.5,0.4424702884266364,0.43,0.87,6.25,22.5,16.091875,15.29,3.4629489448643103,14.6875,18.3725,0.0,4.97,0.9695833333333335,0.71,0.9150173040258126,0.43,1.4525,11.67,22.0,17.066354166666663,17.125,2.3581076801410807,15.5,18.75,0.0,3.54,1.1773958333333332,1.105,0.7600280393604142,0.71,1.4849999999999999,30.0,30.67,30.0425,30.0,0.12272348035962362,30.0,30.0,0.0,0.5,0.05645833333333333,0.0,0.15047279290127094,0.0,0.0,15.25,21.25,19.655312499999997,20.33,1.5460237304129576,18.31,21.0,0.0,1.3,0.32645833333333324,0.43,0.34582922212732836,0.0,0.4775,18.0,21.5,19.683229166666667,20.0,1.0036213322308232,18.75,20.5,0.0,1.41,0.621770833333333,0.5,0.36566880266931984,0.43,0.87,4.0
41,28.75,30.5,30.027708333333333,30.0,0.1949114733825084,30.0,30.0,0.0,0.94,0.09718749999999998,0.0,0.20622778987272633,0.0,0.0,18.0,22.5,20.834166666666665,21.0,0.6761495734037225,20.75,21.0,0.0,1.3,0.2628124999999999,0.0,0.3106180701863881,0.0,0.43,15.25,22.0,20.215208333333333,20.5,1.2078750189500191,19.6875,21.0,0.0,1.5,0.5247916666666667,0.5,0.3724286697276242,0.43,0.82,27.0,37.5,31.0,30.0,1.835333900497615,30.0,32.5625,0.0,1.79,0.168125,0.0,0.36395578823460656,0.0,0.0,4.0,23.75,19.428749999999997,20.5,3.104193513365598,18.4375,21.0,0.0,5.12,0.6161458333333331,0.43,0.828623931958301,0.0,0.83,3.0,21.5,17.066145833333334,18.75,4.462316927052148,15.6275,20.25,0.0,5.12,1.1175,0.83,1.1017994850530461,0.45999999999999996,1.2275,27.0,38.67,32.093541666666674,30.0,3.9277838881397003,30.0,37.5,0.0,2.49,0.43739583333333343,0.0,0.5765929783818895,0.0,0.8875,6.75,22.5,17.556666666666665,20.0,4.193229547149514,13.75,21.0,0.0,4.15,0.6371874999999997,0.47,0.7531892934993865,0.0,0.84,6.0,21.25,16.554687499999996,17.125,3.1708647178980254,15.0,18.75,0.0,3.54,0.8816666666666665,0.83,0.6698981331306499,0.47,1.12,36.5,38.5,37.376041666666666,37.33,0.3910107796782092,37.0,37.67,0.47,1.5,1.106041666666666,1.12,0.2204324895657179,1.0,1.3,3.0,15.5,10.298645833333335,10.33,2.8096729983142414,8.4375,12.0625,0.0,3.61,0.880833333333333,0.82,0.7821450486917261,0.43,1.22,18.25,23.25,20.82302083333333,21.0,0.9015963851228926,20.33,21.0625,0.0,1.5,0.44760416666666636,0.43,0.4004096449536773,0.0,0.83,27.5,38.25,34.032604166666665,36.0,2.966296022702091,30.375,36.33,0.0,1.79,0.47499999999999987,0.43,0.515806981442926,0.0,0.94,2.5,21.25,13.411354166666667,13.71,4.67357535169622,9.5,17.8125,0.0,4.56,0.9269791666666666,0.82,0.8541713371716555,0.43,1.1325,2.0,23.5,15.777083333333335,16.25,4.146081197739091,13.6875,18.27,0.0,4.92,0.9852083333333331,0.87,0.7570190558217101,0.5,1.2275,4.0
42,33.0,37.33,35.97124999999999,36.0,0.8059531787366994,36.0,36.33,0.0,1.5,0.2998958333333332,0.0,0.40349393732265704,0.0,0.5,1.5,16.75,11.14354166666667,11.585,2.6685276757306355,10.0,12.7525,0.0,4.55,0.9744791666666669,0.83,0.8412082410583964,0.43,1.2625,8.67,22.25,15.769374999999998,15.75,3.4243895537437723,13.0,18.27,0.0,4.52,0.8182291666666662,0.82,0.6687962395885007,0.43,1.12,35.0,37.33,36.58552083333334,36.67,0.40172488567666564,36.5,36.75,0.0,1.41,0.6827083333333328,0.82,0.3007306161812795,0.5,0.94,3.0,15.0,11.728541666666665,12.0,2.45345641436586,10.31,13.3375,0.0,2.49,0.6362499999999995,0.485,0.5599365565565629,0.0,0.84,8.5,22.67,19.570520833333333,21.0,2.9500663221060934,18.5,21.5,0.0,2.36,0.600833333333333,0.5,0.4644400514635971,0.43,0.83,27.5,50.75,36.63770833333333,36.25,4.138954731804858,36.0,36.5,0.0,6.06,0.6205208333333333,0.5,0.749980167866446,0.43,0.83,4.2,23.25,15.072395833333337,14.875,3.3182175763159245,12.6275,17.7525,0.0,3.64,0.8749999999999996,0.83,0.761812243756191,0.43,1.3,8.5,23.75,19.882083333333334,21.0,2.748114728573665,18.9175,21.5,0.0,5.12,0.8782291666666664,0.71,0.9316131959830886,0.43,1.0,42.0,42.33,42.01385416666667,42.0,0.05986598703361332,42.0,42.0,0.0,0.47,0.0228125,0.0,0.09790116525299754,0.0,0.0,15.0,21.0,18.500833333333333,18.0,1.64141509337886,17.73,19.8125,0.0,1.22,0.32520833333333315,0.43,0.321558635617753,0.0,0.47,8.25,22.67,16.618125,16.25,3.0768443548887108,14.75,19.75,0.0,3.56,0.7935416666666665,0.71,0.6063766055178071,0.43,1.09,42.0,45.0,43.23354166666667,43.5,0.9691765133530047,42.0,44.0,0.0,0.83,0.29124999999999995,0.43,0.29274112868036267,0.0,0.5,9.33,21.5,17.825520833333332,18.0,2.171032191955885,17.4375,19.0,0.0,6.02,0.46041666666666653,0.43,0.7239175827859586,0.0,0.5,0.0,20.0,10.770000000000001,12.0,5.719103904781256,6.4375,15.75,0.0,5.17,1.1102083333333328,0.87,0.8981583252372507,0.5,1.41,4.0
